images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant
images/volleyball.jpg,volley ball,z,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/puma.jpg,puma,z,,,,,,0,0,0,0,,,,,,,,,48.181975337,9.94245056063E-06,51.0069539526,2.82498984097,None,0,,,,,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/charcoalbarbecue.jpg,charcoal barbecue,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,0,0,77,93.2030530424,9.621726349E-06,95.0520593893,1.84901628934,,,83.004168138,z,1,1.83406667027,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/ceilingfan02.jpg,paper clip,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,1,1,208,96.1585409464,3.20724211633E-05,97.319297459,1.16078313277,,,,x,1,1.15051865997,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/atm.jpg,atm,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,2,2,96,98.4589060274,8.6595537141E-06,99.3864995434,0.927603137796,,,,z,1,0.917111912742,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/squirrel.jpg,binder,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,3,3,132,100.492067035,9.30111855268E-06,101.787130216,1.29507312365,,,,x,1,1.2838977928,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/sunglasses03a.jpg,sun glasses,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,4,4,17,102.896844358,9.621726349E-06,103.604286357,0.707452583243,,,,z,1,0.683753915597,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/pipe.jpg,icecube,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,5,5,188,104.71458518,8.98027792573E-06,106.405015621,1.69044006313,,,,x,1,1.66733922635,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/raisin.jpg,ruler,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,6,6,218,107.511401923,8.98027792573E-06,108.522235041,1.01084273937,,,,x,1,1.00049006729,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/camera01a.jpg,bull,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,7,7,138,109.634472964,9.30111855268E-06,110.472740166,0.838277464733,,,,x,1,0.817103221081,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/swan.jpg,swan,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,8,8,54,111.566096707,8.98027792573E-06,112.389911092,0.823824327555,,,,z,1,0.800432272721,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/nailclipper03a.jpg,aquarium,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,9,9,123,113.491104541,9.30100213736E-06,114.740536617,1.24944233999,,,,x,1,1.23389553162,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/peach01.jpg,peach,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,10,10,106,115.870832624,9.94245056063E-06,116.65797599,0.787153308629,,,,z,1,0.767356577562,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/handbag02a.jpg,candle,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,11,11,144,117.774786486,9.30100213736E-06,118.924958763,1.15018221969,,,,x,1,1.1338608613,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/toothbrush03a.jpg,parrot,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,12,12,210,120.019170997,8.98027792573E-06,120.775456159,0.756295103929,,,,x,1,0.733763874159,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/elbow.jpg,elbow,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,13,13,105,121.88870212,9.30100213736E-06,122.992724361,1.10403218272,,,,x,0,1.0838714292,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/comb02a.jpg,diploma,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,14,14,166,124.098853121,9.30111855268E-06,125.143274131,1.04443063191,,,,x,1,1.03384351009,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/banjo.jpg,knife,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,15,15,191,126.240964945,9.30100213736E-06,127.043792711,0.802838028525,,,,x,1,0.783802697901,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/floorlamp.jpg,floor lamp,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,16,16,26,128.137783004,9.30100213736E-06,129.127645538,0.989872155944,,,,z,1,0.967155547231,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/bat.jpg,hand,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,17,17,185,130.227032986,8.98027792573E-06,131.311547468,1.08452474535,,,,x,1,1.06717803015,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/mailbox01.jpg,mail box,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,18,18,73,132.432461315,9.30100213736E-06,133.661990821,1.22954009043,,,,z,1,1.21705139196,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/bench02.jpg,electric toothbrush,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,19,19,172,134.772306963,8.98027792573E-06,136.379542704,1.60724536295,,,,x,1,1.58397710801,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/acousticguitar02.jpg,acoustic guitar,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,20,20,97,137.493546218,9.621726349E-06,138.330054886,0.836518931319,,,,z,1,0.817111239186,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/tissuebox03.jpg,tissue box,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,21,21,58,139.456603545,9.621726349E-06,140.680669827,1.22407654545,,,,z,1,1.20054240956,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/lemon02.jpg,lemon,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,22,22,14,141.79466885,9.30111855268E-06,142.964607069,1.1699488028,,,,z,1,1.15054111066,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/lollipop03b.jpg,lollipop,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,23,23,42,144.059081015,9.30111855268E-06,144.86510865,0.806037898757,,,,z,1,0.783779605757,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/mushroom01.jpg,shower head,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,24,24,222,145.982475603,9.94245056063E-06,146.715622082,0.733157063019,,,,x,1,0.717122432427,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/mitten01.jpg,mitten,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,25,25,102,147.838153344,9.94245056063E-06,149.116423702,1.27829056315,,,,z,1,1.26739169692,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/cupcake.jpg,scissors,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,26,26,219,150.237249991,9.621726349E-06,151.033394175,0.796154126176,,,,x,1,0.78377800202,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/stapler03a.jpg,candy cane,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,27,27,145,152.146076944,3.27139860019E-05,153.984162936,1.83811357443,,,,z,0,1.8173610837,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/barrel01.jpg,barrel,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,28,28,9,155.11542272,9.621726349E-06,156.218097917,1.10268545989,,,,z,1,1.08386661834,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/lighter02b.jpg,stapler,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,29,29,227,157.321018788,8.98027792573E-06,159.318895912,1.99788706575,,,,x,1,1.9840946215,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/calculator02b.jpg,dice,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,30,30,165,160.421942508,9.621726349E-06,161.469474868,1.04754198203,,,,x,1,1.03376749833,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/coin01b.jpg,arrow,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,31,31,124,162.573761706,9.621726349E-06,163.419962995,0.846211872646,,,,x,1,0.833716118243,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/djmixer01.jpg,light bulb,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,32,32,196,164.542581494,8.98027792573E-06,165.403815148,0.861243276391,,,,x,1,0.850446400698,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/belt02a.jpg,snowman,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,33,33,224,166.508886479,8.98027792573E-06,167.404361022,0.895484164357,,,,x,1,0.883810427389,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/boxingglove02a.jpg,bracelet,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,34,34,135,168.517663431,9.30100213736E-06,169.921680957,1.40402746818,,,,x,1,1.38392925577,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/ear.jpg,bullet,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,35,35,139,171.02706788,9.94245056063E-06,171.9388718,0.911814182298,,,,x,1,0.900465018698,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/blackolive.jpg,tank,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,36,36,229,173.05517106,9.30100213736E-06,174.106120742,1.05095962423,,,,x,1,1.03384383081,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/hairband.jpg,hairband,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,37,37,66,175.216932724,9.30100213736E-06,176.590096856,1.37317407422,,,,z,1,1.35058800061,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/computerkeyboard01a.jpg,computer keyboard,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,38,38,61,177.70880091,8.98039434105E-06,178.907361882,1.19857123576,,,,z,1,1.18387595133,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/cookingpot.jpg,grasshopper,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,39,39,183,180.02139843,9.30100213736E-06,180.957912583,0.936524094897,,,,x,1,0.917151361937,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/broadsword.jpg,teapot,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,40,40,231,182.052454201,9.94245056063E-06,184.32547622,2.27303260262,,,,x,1,2.25076468778,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/clothespin02a.jpg,clothes pin,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,41,41,79,185.432204094,9.30100213736E-06,186.426008014,0.993813220877,,,,z,1,0.98382521281,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/headphones02b.jpg,headphones,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,42,42,101,187.535406562,9.30100213736E-06,188.476546847,0.941150227678,,,,z,1,0.91714141937,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/fryingpan01.jpg,frying pan,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,43,43,45,189.578876623,9.30100213736E-06,190.226997706,0.6481307043,,,,z,1,0.633701942279,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/redfox.jpg,red fox,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,44,44,1,191.341104172,8.6595537141E-06,192.044555073,0.703460843884,,,,z,1,0.684094846016,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/pingpongpaddle01c (1).jpg,ping pong paddle,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,45,45,10,193.157139059,9.621726349E-06,194.078023335,0.920894218842,,,,z,1,0.900475923438,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/thumbtack02a.jpg,thumb tack,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,46,46,60,195.18977055,8.6595537141E-06,195.995249747,0.805488497368,,,,z,1,0.783827072941,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/cat.jpg,black olive,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,47,47,133,197.127534888,9.30100213736E-06,198.029068561,0.901543295127,,,,x,1,0.883811389445,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/leaf01a.jpg,leaf,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,48,48,68,199.134379473,8.98027792573E-06,200.096249478,0.961879305542,,,,z,1,0.950456695864,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/kiwi03.jpg,backpack,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,49,49,125,201.226869737,8.98039434105E-06,201.963621803,0.736761367065,,,,x,1,0.717291454435,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/knife04.jpg,tooth brush,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,50,50,233,203.061718334,9.30100213736E-06,204.580784935,1.51907654386,,,,x,1,1.50063904398,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/battery03b.jpg,battery,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,51,51,34,205.691578957,9.30100213736E-06,206.497936939,0.806367603713,,,,z,1,0.783755872049,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/flashlight05.jpg,flash light,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,52,52,8,207.602031663,9.30100213736E-06,209.031933274,1.42991123302,,,,z,1,1.41702836391,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/diploma01.jpg,glasses,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,53,53,179,210.165311445,9.30100213736E-06,210.899097128,0.733795625856,,,,x,1,0.717088756384,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/tape01a.jpg,tie,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,54,54,232,212.026221167,8.98027792573E-06,212.882960186,0.856749282102,,,,x,1,0.833792129997,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/ladder.jpg,ladder,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,55,55,113,213.977613096,9.621726349E-06,214.666758394,0.689155240078,,,,z,1,0.667086174479,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/lock02a.jpg,lock,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,56,56,65,215.778795544,9.30100213736E-06,216.633949542,0.855163939996,,,,z,1,0.833804317517,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/masquerademask02b.jpg,mirror,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,57,57,204,217.740575104,9.94245056063E-06,218.401057558,0.66049271659,,,,x,1,0.65040111437,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/eraser.jpg,eraser,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,58,58,110,219.509654615,8.98027792573E-06,220.101505834,0.591860841378,,,,z,1,0.583722773357,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/apricot.jpg,apricot,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,59,59,32,221.220526444,8.98027792573E-06,221.935325867,0.714808724588,,,,z,1,0.700414600782,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/fireextinguisher02.jpg,fire extinguisher,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,60,60,175,223.047869763,8.98027792573E-06,223.819146558,0.771286417032,,,,z,0,0.75042423862,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/lily.jpg,kiwi,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,61,61,190,224.920481126,9.30100213736E-06,225.819670622,0.899199118372,,,,x,1,0.883791504544,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/flipflop01b.jpg,flip flop,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,62,62,27,226.938638312,9.30100213736E-06,228.553729563,1.61510119343,,,,x,0,1.60064645275,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/carrot02.jpg,corkscrew,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,63,63,161,229.6575645,8.98039434105E-06,230.370874158,0.713319599978,,,,x,1,0.700421335991,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/hanger02a.jpg,hanger,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,64,64,88,231.465875695,8.98027792573E-06,232.138010077,0.672144323587,,,,z,1,0.650400472805,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/eyedrops.jpg,bicycle,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,65,65,131,233.240047673,8.98027792573E-06,234.038516148,0.798478417913,,,,x,1,0.78378056793,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/dolphin01.jpg,dolphin,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,66,66,99,235.140319294,8.98027792573E-06,235.805626088,0.665316094994,,,,z,1,0.650399190024,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/teapot.jpg,light switch,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,67,67,197,236.924508465,9.30111855268E-06,237.639447083,0.714948560577,,,,x,1,0.700412676437,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/pepper05a.jpg,lighter,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,68,68,198,238.762517484,9.30100213736E-06,239.556614161,0.794106299058,,,,x,1,0.783753947704,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/paintbrush03a.jpg,paint brush,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,69,69,0,240.65836118,9.621726349E-06,241.340416217,0.682064979454,,,,z,1,0.66707334551,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/notebook02b.jpg,notebook,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,70,70,7,242.448988258,8.6595537141E-06,243.174219893,0.725241257111,,,,z,1,0.717079776106,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/panda.jpg,panda,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,71,71,83,244.284991785,9.30100213736E-06,244.958023553,0.673041711096,,,,z,1,0.650395662058,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/flamingo.jpg,flamingo,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,72,72,52,246.058449508,8.98039434105E-06,247.158604771,1.10016552603,,,,z,1,1.08384577127,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/mirror02.jpg,8 ball,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,73,73,121,248.263754038,8.98027792573E-06,249.009099921,0.745356147061,,,,x,1,0.733762911987,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/diaper01a.jpg,camera,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,74,74,143,250.131468897,8.98027792573E-06,250.842912899,0.711453944445,,,,x,1,0.700417808024,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/apple06.jpg,apple,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,75,75,13,251.972199584,9.621726349E-06,252.593362795,0.62117347389,,,,z,1,0.600383137702,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/snowman.jpg,globe,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,76,76,180,253.70615012,9.30100213736E-06,254.977326369,1.27118619066,,,,x,1,1.25056423491,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/antelope.jpg,antelope,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,77,77,12,256.083474693,8.98027792573E-06,258.144824193,2.06135880144,,,,z,1,2.0507662273,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/cactus.jpg,cactus,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,78,78,70,259.258390238,9.30100213736E-06,261.362359238,2.10397862177,,,,z,1,2.08413570642,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/candle08a.jpg,screw driver,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,79,79,221,262.477497475,9.621726349E-06,263.129462443,0.651974910405,,,,x,1,0.633725996595,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/weight01.jpg,weight,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,80,80,67,264.235629369,9.621726349E-06,264.979938671,0.744319885736,,,,z,1,0.733753931709,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/radio03a.jpg,radio,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,81,81,37,266.095490322,8.98027792573E-06,266.963791466,0.86831076548,,,,z,1,0.850436137524,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/donut.jpg,rhinoceros,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,82,82,216,268.092255814,8.98027792573E-06,268.880971693,0.788725821767,,,,x,1,0.767098394106,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/lipstick04.jpg,lipstick,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,83,83,56,269.98271775,9.30100213736E-06,270.664779202,0.682071073214,,,,z,1,0.667070458992,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/icecube02 (2).jpg,aloe,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,84,84,122,271.777388525,9.621726349E-06,272.715313866,0.937935283524,,,,x,1,0.917139495024,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/umbrella01.jpg,umbrella,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,85,85,53,273.830190392,3.8486905396E-05,274.815858168,0.985687981709,,,,z,1,0.967140793917,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/beachumbrella01.jpg,beach umbrella,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,86,86,92,275.923618134,8.98027792573E-06,276.649978399,0.72637084953,,,,z,1,0.717330262065,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/grasshopper.jpg,cauliflower,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,87,87,148,277.744826631,9.621726349E-06,278.466822795,0.722006427939,,,,x,1,0.700421656831,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/dreamcatcher.jpg,dream catcher,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,88,88,48,279.567153174,9.30100213736E-06,280.517354252,0.950211341493,,,,z,1,0.93381012266,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/watermelon01.jpg,orange,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,89,89,207,281.648435072,8.98027792573E-06,282.334543428,0.686118297977,,,,x,1,0.667110870359,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/button07.jpg,radish,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,90,90,215,283.448208897,9.621726349E-06,284.518407512,1.07020823692,,,,x,1,1.05050355382,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/cherry01.jpg,highlighter,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,91,91,187,285.629961972,9.94245056063E-06,287.719269684,2.08931861725,,,,x,1,2.06745898491,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/gamecontroller01.jpg,game controller,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,92,92,112,288.841073222,9.30100213736E-06,289.669763584,0.828699984238,,,,x,0,0.817117974395,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/cola.jpg,comb,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,93,93,157,290.792684847,8.98027792573E-06,291.520252641,0.727578057209,,,,x,1,0.717096453765,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/parkfountain.jpg,park fountain,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,94,94,93,292.642371772,8.98027792573E-06,293.454090667,0.811728196102,,,,z,1,0.800452157739,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/giraffe.jpg,lettuce,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,95,95,195,294.556634367,9.94245056063E-06,295.28790172,0.731277295621,,,,x,1,0.717086832039,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/bicycle.jpg,hand bag,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,96,96,186,296.400118155,9.621726349E-06,297.105048239,0.704940667492,,,,x,1,0.683746218216,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/plant01.jpg,plant,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,97,97,47,298.218803511,9.94256697595E-06,298.872172932,0.653379043099,,,,z,1,0.633724713698,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/computermouse02a.jpg,world map,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,98,98,239,299.976124934,8.98027792573E-06,301.989667213,2.01355158014,,,,x,1,2.00075145788,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/bowl02b (1).jpg,bowl,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,99,99,24,303.109261278,9.621726349E-06,303.723453217,0.614202202181,,,,z,1,0.600395645946,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/tank.jpg,wallet,x,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,100,100,237,304.829305833,9.30111855268E-06,305.457231845,0.62793563318,,,,z,0,0.617058896925,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/remotecontrol01c.jpg,remote control,z,sounds/animalfarm_english.wav,,,,,,,,,0,0,0,1,0,101,101,85,306.569014981,9.30100213736E-06,307.307718336,0.738713297411,,,,z,1,0.7170823419,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
